 Time,X,V
 33.6100,  0.6825, -0.1252
 33.6200,  0.6950, -0.1181
 33.6300,  0.7068, -0.1108
 33.6400,  0.7179, -0.1035
 33.6500,  0.7283, -0.0961
 33.6600,  0.7379, -0.0885
 33.6700,  0.7467, -0.0809
 33.6800,  0.7548, -0.0733
 33.6900,  0.7621, -0.0655
 33.7000,  0.7687, -0.0577
 33.7100,  0.7745, -0.0499
 33.7200,  0.7795, -0.0420
 33.7300,  0.7837, -0.0341
 33.7400,  0.7871, -0.0262
 33.7500,  0.7897, -0.0183
 33.7600,  0.7915, -0.0103
 33.7700,  0.7926, -0.0024
 33.7800,  0.7928,  0.0055
 33.7900,  0.7922,  0.0134
 33.8000,  0.7909,  0.0213
 33.8100,  0.7888,  0.0292
 33.8200,  0.7858,  0.0370
 33.8300,  0.7821,  0.0448
 33.8400,  0.7777,  0.0525
 33.8500,  0.7724,  0.0601
 33.8600,  0.7664,  0.0677
 33.8700,  0.7596,  0.0752
 33.8800,  0.7521,  0.0826
 33.8900,  0.7439,  0.0899
 33.9000,  0.7349,  0.0971
 33.9100,  0.7252,  0.1042
 33.9200,  0.7147,  0.1112
 33.9300,  0.7036,  0.1181
 33.9400,  0.6918,  0.1248
 33.9500,  0.6793,  0.1314
 33.9600,  0.6662,  0.1379
 33.9700,  0.6524,  0.1442
 33.9800,  0.6380,  0.1504
 33.9900,  0.6229,  0.1564
 34.0000,  0.6073,  0.1622
 34.0100,  0.5911,  0.1679
 34.0200,  0.5743,  0.1734
 34.0300,  0.5569,  0.1787
 34.0400,  0.5391,  0.1838
 34.0500,  0.5207,  0.1887
 34.0600,  0.5018,  0.1935
 34.0700,  0.4825,  0.1980
 34.0800,  0.4627,  0.2023
 34.0900,  0.4424,  0.2065
 34.1000,  0.4218,  0.2104
 34.1100,  0.4007,  0.2141
 34.1200,  0.3793,  0.2175
 34.1300,  0.3576,  0.2208
 34.1400,  0.3355,  0.2238
 34.1500,  0.3131,  0.2266
 34.1600,  0.2905,  0.2292
 34.1700,  0.2675,  0.2315
 34.1800,  0.2444,  0.2336
 34.1900,  0.2210,  0.2355
 34.2000,  0.1975,  0.2371
 34.2100,  0.1738,  0.2385
 34.2200,  0.1499,  0.2396
 34.2300,  0.1260,  0.2405
 34.2400,  0.1019,  0.2412
 34.2500,  0.0778,  0.2416
 34.2600,  0.0536,  0.2418
 34.2700,  0.0295,  0.2417
 34.2800,  0.0053,  0.2414
 34.2900, -0.0188,  0.2408
 34.3000, -0.0429,  0.2400
 34.3100, -0.0669,  0.2390
 34.3200, -0.0908,  0.2377
 34.3300, -0.1146,  0.2362
 34.3400, -0.1382,  0.2345
 34.3500, -0.1617,  0.2325
 34.3600, -0.1849,  0.2303
 34.3700, -0.2080,  0.2279
 34.3800, -0.2308,  0.2253
 34.3900, -0.2533,  0.2224
 34.4000, -0.2755,  0.2193
 34.4100, -0.2975,  0.2160
 34.4200, -0.3191,  0.2125
 34.4300, -0.3403,  0.2088
 34.4400, -0.3612,  0.2048
 34.4500, -0.3817,  0.2007
 34.4600, -0.4017,  0.1964
 34.4700, -0.4214,  0.1919
 34.4800, -0.4406,  0.1872
 34.4900, -0.4593,  0.1823
 34.5000, -0.4775,  0.1773
 34.5100, -0.4952,  0.1721
 34.5200, -0.5124,  0.1667
 34.5300, -0.5291,  0.1611
 34.5400, -0.5452,  0.1554
 34.5500, -0.5608,  0.1496
 34.5600, -0.5757,  0.1436
 34.5700, -0.5901,  0.1375
 34.5800, -0.6038,  0.1313
 34.5900, -0.6170,  0.1249
 34.6000, -0.6295,  0.1184
 34.6100, -0.6413,  0.1118
 34.6200, -0.6525,  0.1051
 34.6300, -0.6630,  0.0983
 34.6400, -0.6728,  0.0915
 34.6500, -0.6820,  0.0845
 34.6600, -0.6904,  0.0775
 34.6700, -0.6982,  0.0704
 34.6800, -0.7052,  0.0632
 34.6900, -0.7115,  0.0560
 34.7000, -0.7171,  0.0487
 34.7100, -0.7220,  0.0415
 34.7200, -0.7261,  0.0341
 34.7300, -0.7296,  0.0268
 34.7400, -0.7322,  0.0194
 34.7500, -0.7342,  0.0121
 34.7600, -0.7354,  0.0047
 34.7700, -0.7358, -0.0027
 34.7800, -0.7356, -0.0100
 34.7900, -0.7346, -0.0174
 34.8000, -0.7328, -0.0247
 34.8100, -0.7304, -0.0319
 34.8200, -0.7272, -0.0392
 34.8300, -0.7233, -0.0463
 34.8400, -0.7186, -0.0535
 34.8500, -0.7133, -0.0605
 34.8600, -0.7072, -0.0675
 34.8700, -0.7005, -0.0744
 34.8800, -0.6930, -0.0812
 34.8900, -0.6849, -0.0879
 34.9000, -0.6761, -0.0946
 34.9100, -0.6667, -0.1011
 34.9200, -0.6566, -0.1075
 34.9300, -0.6458, -0.1138
 34.9400, -0.6344, -0.1200
 34.9500, -0.6224, -0.1260
 34.9600, -0.6098, -0.1319
 34.9700, -0.5966, -0.1377
 34.9800, -0.5829, -0.1433
 34.9900, -0.5685, -0.1488
 35.0000, -0.5537, -0.1541
 35.0100, -0.5382, -0.1593
 35.0200, -0.5223, -0.1642
 35.0300, -0.5059, -0.1691
 35.0400, -0.4890, -0.1737
 35.0500, -0.4716, -0.1781
 35.0600, -0.4538, -0.1824
 35.0700, -0.4356, -0.1865
 35.0800, -0.4169, -0.1904
 35.0900, -0.3979, -0.1941
 35.1000, -0.3785, -0.1976
 35.1100, -0.3587, -0.2009
